B2Reft2,B3Reft3,B4Reft4,B5Reft5,B6Reft6,B7Reft7,Area,SoilTeam,LandClass,Phosphorus,Potassium,Boron,Calcium,Magnesium,Manganese
0.41,0.05,0.84,0.65,0.95,0.94,Kishorgonj,Gangachara,HL,0.1037,0.07,0.00031,0.27,0.22,0.008
0.43,0.07,0.86,0.65,0.96,0.94,Kishorgonj,Gangachara,HL,0.1147,0.11,0.00026,0.48,0.31,0.0119
0.45,0.09,0.87,0.66,0.96,0.94,Kishorgonj,Gangachara,HL,0.105,0.19,0.00028,0.48,0.33,0.0116
0.48,0.11,0.89,0.66,0.97,0.95,Kishorgonj,Gangachara,MEL,0.118,0.18,0.00024,0.81,0.55,0.0456
0.5,0.13,0.9,0.66,0.97,0.95,Kishorgonj,Gangachara,MEL,0.1355,0.11,0.00032,0.32,0.27,0.013
0.53,0.15,0.92,0.66,0.98,0.95,Kishorgonj,Gangachara,HL,0.0377,0.11,0.00037,1.54,0.87,0.0298
0.55,0.16,0.94,0.66,0.98,0.95,Kishorgonj,Gangachara,HL,0.0155,0.1,0.0003,1.53,0.69,0.0342
0.57,0.18,0.95,0.66,0.99,0.95,Kishorgonj,Gangachara,MEL,0.0189,0.08,0.00043,0.54,0.38,0.0013
0.6,0.2,0.97,0.66,0.99,0.95,Kishorgonj,Gangachara,MEL,0.1061,0.14,0.00049,0.45,0.3,0.0121
0.62,0.22,0.98,0.66,1,0.96,Kishorgonj,Gangachara,MEL,0.0919,0.22,0.00056,0.42,0.31,0.006
0.65,0.24,1,0.66,1,0.96,Kishorgonj,Gangachara,MEL,0.0239,0.11,0.00035,0.99,0.66,0.0044
0.67,0.25,0,0.66,0,0.96,Kishorgonj,Gangachara,MEL,0.0289,0.07,0.00046,0.93,0.67,0.0143
0.69,0.27,0.02,0.67,0,0.96,Kishorgonj,Gangachara,MEL,0.0468,0.15,0.00041,0.59,0.42,0.0116
0.72,0.29,0.03,0.67,0.01,0.96,Kishorgonj,Gangachara,MEL,0.0501,0.14,0.00048,1.42,0.73,0.0044
0.74,0.31,0.05,0.67,0.01,0.96,Kishorgonj,Gangachara,MEL,0.092,0.08,0.00026,0.66,0.52,0.0095
0.77,0.33,0.06,0.67,0.02,0.96,Kishorgonj,Gangachara,MEL,0.0314,0.06,0.00038,1.29,0.9,0.0014
0.79,0.34,0.08,0.67,0.02,0.97,Kishorgonj,Gangachara,MEL,0.0728,0.13,0.00049,1.13,0.88,0.006
0.81,0.36,0.1,0.67,0.03,0.97,Kishorgonj,Gangachara,MEL,0.0394,0.18,0.00042,1.89,0.97,0.0095
0.84,0.38,0.11,0.67,0.03,0.97,Kishorgonj,Gangachara,MEL,0.086,0.16,0.00043,1.14,0.98,0.0111
0.86,0.4,0.13,0.67,0.04,0.97,Kishorgonj,Gangachara,MEL,0.0222,0.24,0.00041,1.49,1.28,0.0157
0.89,0.42,0.15,0.67,0.04,0.97,Kishorgonj,Gangachara,MEL,0.0323,0.16,0.00049,1.25,0.93,0.0071
0.91,0.44,0.16,0.68,0.05,0.97,Kishorgonj,Gangachara,MEL,0.024,0.17,0.00047,1.44,1.26,0.0209
0.93,0.45,0.18,0.68,0.05,0.97,Kishorgonj,Gangachara,MEL,0.0371,0.09,0.00024,1.56,0.99,0.0299
0.96,0.47,0.19,0.68,0.06,0.98,Kishorgonj,Gangachara,MEL,0.023,0.07,0.00018,1.68,1.34,0.0166
0.98,0.49,0.21,0.68,0.06,0.98,Kishorgonj,Gangachara,MEL,0.019,0.08,0.00046,1.26,1.03,0.0065
1,0.51,0.23,0.68,0.07,0.98,Kishorgonj,Gangachara,MEL,0.0481,0.04,0.00051,1.28,1,0.0002
0,0.53,0.24,0.68,0.07,0.98,Kishorgonj,Gangachara,MEL,0.0352,0.06,0.00049,0.5,0.2,0.0007
0.02,0.54,0.26,0.68,0.08,0.98,Kishorgonj,Gangachara,MEL,0.0437,0.1,0.00041,0.6,0.35,0.0072
0.05,0.56,0.27,0.68,0.08,0.98,Kishorgonj,Gangachara,MEL,0.0134,0.06,0.00029,0.92,0.72,0.0068
0.07,0.58,0.29,0.68,0.09,0.99,Kishorgonj,Gangachara,MEL,0.1124,0.13,0.00036,0.97,0.73,0.0062
0.1,0.6,0.31,0.68,0.09,0.99,Kishorgonj,Gangachara,MEL,0.0778,0.04,0.00032,0.36,0.2,0.0018
0.12,0.62,0.32,0.69,0.1,0.99,Kishorgonj,Gangachara,MEL,0.0845,0.21,0.00031,0.45,0.33,0.0093
0.14,0.63,0.34,0.69,0.1,0.99,Kishorgonj,Gangachara,MEL,0.019,0.04,0.00025,0.7,0.33,0.008
0.17,0.65,0.36,0.69,0.11,0.99,Kishorgonj,Gangachara,MEL,0.0102,0.05,0.00047,0.89,0.44,0.0037
0.19,0.67,0.37,0.69,0.11,0.99,Kishorgonj,Gangachara,MEL,0.0145,0.04,0.00044,0.56,0.43,0.0055
0.22,0.69,0.39,0.69,0.12,0.99,Kishorgonj,Gangachara,MEL,0.0438,0.08,0.00029,0.6,0.51,0.0021
0.24,0.71,0.4,0.69,0.12,1,Kishorgonj,Gangachara,MEL,0.0534,0.08,0.00023,0.64,0.52,0.0105
0.26,0.73,0.42,0.69,0.12,1,Kishorgonj,Gangachara,MEL,0.0228,0.03,0.00025,0.52,0.44,0.0025
0.29,0.74,0.44,0.69,0.13,1,Kishorgonj,Gangachara,MEL,0.0187,0.05,0.00028,0.84,0.72,0.0047
0.31,0.76,0.45,0.69,0.13,0,Kishorgonj,Gangachara,MEL,0.0916,0.04,0.00035,0.41,0.35,0.0176
0.33,0.78,0.47,0.7,0.14,0,Kishorgonj,Gangachara,MEL,0.0105,0.05,0.00038,0.73,0.47,0.0163
0.36,0.8,0.48,0.7,0.14,0,Kishorgonj,Gangachara,MEL,0.0229,0.08,0.0002,0.92,0.8,0.0133
0.38,0.82,0.5,0.7,0.15,0,Kishorgonj,Gangachara,MEL,0.0089,0.05,0.00024,1.02,0.93,0.014
0.41,0.83,0.52,0.7,0.15,0.01,Kishorgonj,Gangachara,MEL,0.0107,0.06,0.00046,1.26,0.75,0.0085
0.43,0.85,0.53,0.7,0.16,0.01,Kishorgonj,Gangachara,MEL,0.0072,0.07,0.00051,0.86,0.76,0.0073
0.45,0.87,0.55,0.7,0.16,0.01,Kishorgonj,Gangachara,MEL,0.022,0.09,0.00021,0.58,0.44,0.0065
0.48,0.89,0.56,0.7,0.17,0.01,Kishorgonj,Gangachara,MEL,0.0313,0.07,0.00027,0.99,0.83,0.0127
0.5,0.91,0.58,0.7,0.17,0.01,Kishorgonj,Gangachara,MEL,0.0182,0.12,0.00024,0.77,0.62,0.0059
0.53,0.92,0.6,0.7,0.18,0.01,Kishorgonj,Gangachara,MEL,0.0179,0.03,0.00044,0.68,0.42,0.0057
0.55,0.94,0.61,0.7,0.18,0.02,Kishorgonj,Gangachara,MEL,0.0091,0.04,0.00045,0.81,0.79,0.0072
0.57,0.96,0.63,0.71,0.19,0.02,Kishorgonj,Gangachara,MEL,0.0085,0.05,0.00017,0.89,0.68,0.0207
0.6,0.98,0.65,0.71,0.19,0.02,Kishorgonj,Gangachara,MEL,0.0089,0.07,0.00046,0.95,0.76,0.0109
0.62,1,0.66,0.71,0.2,0.02,Kishorgonj,Gangachara,MEL,0.016,0.11,0.00052,0.7,0.45,0.0074
0.65,0,0.68,0.71,0.2,0.02,Kishorgonj,Gangachara,MEL,0.0121,0.08,0.00023,0.58,0.27,0.0061
0.67,0.02,0.69,0.71,0.21,0.02,Kishorgonj,Gangachara,MEL,0.0072,0.03,0.00038,0.76,0.42,0.0071
0.69,0.04,0.71,0.71,0.21,0.02,Kishorgonj,Gangachara,MEL,0.0141,0.09,0.00041,0.75,0.64,0.0067
0.72,0.05,0.73,0.71,0.22,0.03,Kishorgonj,Gangachara,MEL,0.0231,0.06,0.00038,0.63,0.52,0.0034
0.74,0.07,0.74,0.71,0.22,0.03,Kishorgonj,Gangachara,MEL,0.0187,0.03,0.00034,0.53,0.46,0.0076
0.77,0.09,0.76,0.71,0.23,0.03,Kishorgonj,Gangachara,MEL,0.0221,0.15,0.00031,0.9,0.88,0.0225
0.79,0.11,0.77,0.72,0.23,0.03,Kishorgonj,Gangachara,MEL,0.0054,0.07,0.00032,1.73,1.25,0.0194
0.81,0.13,0.79,0.72,0.23,0.03,Kishorgonj,Gangachara,MEL,0.0068,0.04,0.0004,0.94,0.75,0.025
0.84,0.15,0.81,0.72,0.24,0.03,Kishorgonj,Gangachara,MEL,0.0112,0.12,0.00052,0.89,0.69,0.0023
0.86,0.16,0.82,0.72,0.24,0.03,Kishorgonj,Gangachara,MEL,0.0067,0.03,0.00043,0.98,0.63,0.0064
0.89,0.18,0.84,0.72,0.25,0.04,Kishorgonj,Palashbari,HL,0.1043,0.15,0.00031,0.78,0.49,0.0149
0.91,0.2,0.86,0.72,0.25,0.04,Kishorgonj,Palashbari,HL,0.0294,0.06,0.00038,2.15,1.08,0.0149
0.93,0.22,0.87,0.72,0.26,0.04,Kishorgonj,Palashbari,HL,0.09,0.04,0.00026,2.2,2.02,0.0174
0.96,0.24,0.89,0.72,0.26,0.04,Kishorgonj,Palashbari,HL,0.0926,0.17,0.00021,1.45,0.87,0.0297
0.98,0.25,0.9,0.72,0.27,0.04,Kishorgonj,Palashbari,HL,0.0544,0.07,0.00027,0.54,0.31,0.0045
1,0.27,0.92,0.72,0.27,0.04,Kishorgonj,Palashbari,HL,0.0303,0.08,0.00029,0.66,0.58,0.0197
0,0.29,0.94,0.73,0.28,0.05,Kishorgonj,Palashbari,HL,0.0377,0.1,0.00025,1.78,1.47,0.0562
0.02,0.31,0.95,0.73,0.28,0.05,Kishorgonj,Palashbari,HL,0.0993,0.06,0.00023,1.49,1.32,0.0041
0.05,0.33,0.97,0.73,0.29,0.05,Kishorgonj,Palashbari,HL,0.1229,0.14,0.00034,1.14,0.8,0.0187
0.07,0.34,0.98,0.73,0.29,0.05,Kishorgonj,Palashbari,HL,0.023,0.04,0.00035,0.94,0.53,0.0026
0.1,0.36,1,0.73,0.3,0.05,Kishorgonj,Palashbari,HL,0.1032,0.18,0.00038,0.38,0.23,0.0095
0.12,0.38,0,0.73,0.3,0.05,Kishorgonj,Srirampur,MEL,0.0219,0.14,0.00014,1.51,1.21,0.0171
0.14,0.4,0.02,0.73,0.31,0.05,Kishorgonj,Srirampur,MEL,0.0344,0.14,0.00019,1.2,0.86,0.0141
0.17,0.42,0.03,0.73,0.31,0.06,Kishorgonj,Srirampur,MEL,0.0341,0.27,0.00011,1.17,0.88,0.0184
0.19,0.44,0.05,0.73,0.32,0.06,Kishorgonj,Srirampur,MEL,0.0562,0.02,0.00039,0.44,0.35,0.0014
0.22,0.45,0.06,0.74,0.32,0.06,Kishorgonj,Srirampur,MEL,0.0135,0.05,0.00041,0.75,0.53,0.0023
0.24,0.47,0.08,0.74,0.33,0.06,Kishorgonj,Srirampur,MEL,0.0228,0.08,0.00031,0.49,0.35,0.0142
0.26,0.49,0.1,0.74,0.33,0.06,Kishorgonj,Kaunia,MEL,0.0161,0.08,0.00042,0.99,0.91,0.0056
0.29,0.51,0.11,0.74,0.34,0.06,Kishorgonj,Kaunia,MEL,0.0064,0.1,0.00046,1.69,1.27,0.0569
0.31,0.53,0.13,0.74,0.34,0.07,Kishorgonj,Kaunia,MEL,0.0043,0.04,0.00041,0.95,0.9,0.0379
0.33,0.54,0.15,0.74,0.35,0.07,Kishorgonj,Kaunia,MEL,0.0079,0.07,0.00029,0.96,0.72,0.0158
0.36,0.56,0.16,0.74,0.35,0.07,Kishorgonj,Kaunia,MEL,0.0135,0.27,0.00045,1.26,1.01,0.0203
0.38,0.58,0.18,0.74,0.35,0.07,Kishorgonj,Kaunia,MEL,0.0111,0.06,0.00042,1,0.81,0.0148
0.41,0.6,0.19,0.74,0.36,0.07,Kishorgonj,Kaunia,MEL,0.0075,0.08,0.00051,0.85,0.78,0.0091
0.43,0.62,0.21,0.75,0.36,0.07,Kishorgonj,Kaunia,MLL,0.0144,0.11,0.00052,0.96,0.82,0.018
0.45,0.63,0.23,0.75,0.37,0.07,Kishorgonj,Kaunia,MLL,0.0072,0.12,0.00024,1.53,1.22,0.0116
0.48,0.65,0.24,0.75,0.37,0.08,Kishorgonj,Lashkora,MLL,0.0207,0.07,0.00034,10.01,0.5,0.0098
0.5,0.67,0.26,0.75,0.38,0.08,Kishorgonj,Lashkora,MLL,0.0103,0.1,0.00051,1.02,0.81,0.0277
0.53,0.69,0.27,0.75,0.38,0.08,Kishorgonj,Lashkora,MLL,0.0054,0.08,0.00058,0.99,0.86,0.0173
0.55,0.71,0.29,0.75,0.39,0.08,Kishorgonj,Jamun,HL,0.1275,0.16,0.00032,0.41,0.19,0.0148
0.57,0.73,0.31,0.75,0.39,0.08,Kishorgonj,Jamun,HL,0.1337,0.13,0.00031,0.35,0.3,0.0249
0.6,0.74,0.32,0.75,0.4,0.08,Kishorgonj,Jamun,HL,0.1185,0.52,0.00027,0.82,0.47,0.0165
0.62,0.76,0.34,0.75,0.4,0.09,Kishorgonj,Jamun,HL,0.1387,0.56,0.00024,0.58,0.35,0.0113
0.65,0.78,0.36,0.75,0.41,0.09,Kishorgonj,Jamun,HL,0.11,0.14,0.00031,0.82,0.35,0.0103
0.67,0.8,0.37,0.76,0.41,0.09,Kishorgonj,Jamun,HL,0.1161,0.19,0.00034,0.55,0.39,0.0185
0.69,0.82,0.39,0.76,0.42,0.09,Nilphamari,Domar,HL,0.023,0.14,0.0003,1.08,0.54,0.049
0.72,0.83,0.4,0.76,0.42,0.09,Nilphamari,Domar,HL,0.02,0.14,0.00029,0.68,0.42,0.0135
0.74,0.85,0.42,0.76,0.43,0.09,Nilphamari,Domar,HL,0.018,0.2,0.00024,0.48,0.31,0.0358
0.77,0.87,0.44,0.76,0.43,0.09,Nilphamari,Domar,HL,0.021,0.21,0.00028,1.72,0.99,0.0142
0.79,0.89,0.45,0.76,0.44,0.1,Nilphamari,Domar,HL,0.022,0.17,0.00026,0.55,0.51,0.148
0.81,0.91,0.47,0.76,0.44,0.1,Nilphamari,Pirgachha,HL,0.024,0.16,0.00022,0.58,0.41,0.091
0.84,0.92,0.48,0.76,0.45,0.1,Nilphamari,Pirgachha,HL,0.026,0.13,0.00027,0.75,0.48,0.0262
0.86,0.94,0.5,0.76,0.45,0.1,Nilphamari,Pirgachha,HL,0.036,0.15,0.00024,0.79,0.48,0.0216
0.89,0.96,0.52,0.77,0.46,0.1,Nilphamari,Pirgachha,HL,0.028,0.17,0.00019,0.89,0.57,0.0123
0.91,0.98,0.53,0.77,0.46,0.1,Nilphamari,Pirgachha,HL,0.031,0.16,0.00021,0.88,0.49,0.0961
0.93,1,0.55,0.77,0.46,0.1,Nilphamari,Pirgachha,HL,0.022,0.13,0.0002,0.54,0.58,0.0126
0.96,0,0.56,0.77,0.47,0.11,Nilphamari,Pirgachha,HL,0.025,0.17,0.00018,0.66,0.36,0.0137
0.98,0.02,0.58,0.77,0.47,0.11,Nilphamari,Pirgachha,HL,0.033,0.16,0.00014,0.98,0.48,0.0229
1,0.04,0.6,0.77,0.48,0.11,Nilphamari,Pirgachha,HL,0.035,0.15,0.00016,1.28,0.66,0.0165
0,0.05,0.61,0.77,0.48,0.11,Nilphamari,Pirgachha,HL,0.021,0.2,0.00033,1.3,0.72,0.0277
0.02,0.07,0.63,0.77,0.49,0.11,Nilphamari,Pirgachha,HL,0.028,0.14,0.0003,0.48,0.63,0.0226
0.05,0.09,0.65,0.77,0.49,0.11,Nilphamari,Pirgachha,HL,0.035,0.13,0.00024,1.29,0.37,0.0167
0.07,0.11,0.66,0.77,0.5,0.12,Nilphamari,Pirgachha,HL,0.022,0.18,0.00029,1.5,0.58,0.0235
0.1,0.13,0.68,0.78,0.5,0.12,Nilphamari,Pirgachha,HL,0.039,0.14,0.00014,0.63,0.82,0.0382
0.12,0.15,0.69,0.78,0.51,0.12,Nilphamari,Pirgachha,HL,0.027,0.17,0.00018,1.06,0.36,0.0224
0.14,0.16,0.71,0.78,0.51,0.12,Nilphamari,Pirgachha,HL,0.045,0.13,0.00028,1.12,0.6,0.0482
0.17,0.18,0.73,0.78,0.52,0.12,Nilphamari,Pirgachha,HL,0.039,0.13,0.00025,0.66,0.65,0.0262
0.19,0.2,0.74,0.78,0.52,0.12,Nilphamari,Pirgachha,HL,0.04,0.14,0.00023,0.37,0.34,0.0202
0.22,0.22,0.76,0.78,0.53,0.12,Nilphamari,Pirgachha,HL,0.028,0.19,0.00015,0.86,0.25,0.0126
0.24,0.24,0.77,0.78,0.53,0.13,Nilphamari,Pirgachha,HL,0.049,0.15,0.00019,0.55,0.47,0.018
0.26,0.25,0.79,0.78,0.54,0.13,Nilphamari,Pirgachha,HL,0.035,0.18,0.00014,0.67,0.41,0.0242
0.29,0.27,0.81,0.78,0.54,0.13,Nilphamari,Pirgachha,HL,0.06,0.17,0.00024,1.08,0.36,0.0238
0.31,0.29,0.82,0.79,0.55,0.13,Nilphamari,Pirgachha,HL,0.028,0.11,0.00021,1.19,0.71,0.033
0.33,0.31,0.84,0.79,0.55,0.13,Nilphamari,Pirgachha,HL,0.05,0.14,0.00022,1.52,0.25,0.0641
0.36,0.33,0.86,0.79,0.56,0.13,Nilphamari,Jamun,HL,0.028,0.17,0.00029,0.62,0.27,0.039
0.38,0.34,0.87,0.79,0.56,0.14,Nilphamari,Jamun,HL,0.032,0.18,0.00023,1.44,0.34,0.0361
0.41,0.36,0.89,0.79,0.57,0.14,Nilphamari,Jamun,HL,0.025,0.2,0.00027,1.05,0.5,0.078
0.43,0.38,0.9,0.79,0.57,0.14,Nilphamari,Jamun,HL,0.035,0.16,0.00026,0.87,0.4,0.0105
0.45,0.4,0.92,0.79,0.58,0.14,Nilphamari,Jamun,HL,0.01,0.11,0.00015,0.87,0.63,0.066
0.48,0.42,0.94,0.79,0.58,0.14,Nilphamari,Jamun,HL,0.022,0.13,0.00021,1.02,0.67,0.0129
0.5,0.44,0.95,0.79,0.58,0.14,Nilphamari,Jamun,HL,0.015,0.15,0.00018,1.27,0.81,0.012
0.53,0.45,0.97,0.79,0.59,0.14,Nilphamari,Jamun,HL,0.026,0.16,0.00016,0.81,0.47,0.096
0.55,0.47,0.98,0.8,0.59,0.15,Nilphamari,Jamun,HL,0.025,0.17,0.00025,1.18,0.61,0.0242
0.57,0.49,1,0.8,0.6,0.15,Nilphamari,Jamun,HL,0.032,0.14,0.0003,1.25,0.96,0.0324
0.6,0.51,0,0.8,0.6,0.15,Nilphamari,Jamun,HL,0.03,0.2,0.00028,0.37,0.24,0.041
0.62,0.53,0.02,0.8,0.61,0.15,Nilphamari,Gangachara,MEL,0.0144,0.18,0.00023,0.71,0.23,0.038
0.65,0.54,0.03,0.8,0.61,0.15,Nilphamari,Palashbari,HL,0.0114,0.17,0.00027,1.09,0.51,0.0177
0.67,0.56,0.05,0.8,0.62,0.15,Nilphamari,Palashbari,HL,0.015,0.13,0.00029,0.6,0.33,0.0234
0.69,0.58,0.06,0.8,0.62,0.16,Nilphamari,Palashbari,HL,0.0127,0.15,0.00031,0.368,0.22,0.051
0.72,0.6,0.08,0.8,0.63,0.16,Nilphamari,Palashbari,HL,0.011,0.12,0.0003,0.83,0.42,0.09
0.74,0.62,0.1,0.8,0.63,0.16,Nilphamari,Palashbari,HL,0.0147,0.13,0.00019,0.54,0.35,0.093
0.77,0.63,0.11,0.81,0.64,0.16,Nilphamari,Palashbari,HL,0.015,0.14,0.00024,0.81,0.45,0.087
0.79,0.65,0.13,0.81,0.64,0.16,Nilphamari,Palashbari,HL,0.014,0.15,0.00014,0.55,0.25,0.047
0.81,0.67,0.15,0.81,0.65,0.16,Nilphamari,Palashbari,HL,0.069,0.17,0.00027,0.39,0.24,0.013
0.84,0.69,0.16,0.81,0.65,0.16,Nilphamari,Palashbari,HL,0.012,0.13,0.00025,0.99,0.6,0.02145
0.86,0.71,0.18,0.81,0.66,0.17,Nilphamari,Palashbari,HL,0.015,0.11,0.00016,0.93,0.58,0.0133
0.89,0.73,0.19,0.81,0.66,0.17,Nilphamari,Palashbari,HL,0.0152,0.2,0.0003,0.69,0.35,0.061
0.91,0.74,0.21,0.81,0.67,0.17,Nilphamari,Palashbari,HL,0.013,0.16,0.00032,0.72,0.36,0.0104
0.93,0.76,0.23,0.81,0.67,0.17,Nilphamari,Palashbari,HL,0.0104,0.12,0.00024,0.72,0.3,0.07
0.96,0.78,0.24,0.81,0.68,0.17,Nilphamari,Jamun,HL,0.068,0.14,0.000022,0.59,0.32,0.057
0.98,0.8,0.26,0.81,0.68,0.17,Nilphamari,Jamun,HL,0.015,0.16,0.0002,1.21,0.72,0.0156
1,0.82,0.27,0.82,0.69,0.17,Nilphamari,Jamun,HL,0.012,0.18,0.00022,0.91,0.68,0.0628
0,0.83,0.29,0.82,0.69,0.18,Nilphamari,Jamun,HL,0.013,0.14,0.00027,0.92,0.76,0.0276
0.02,0.85,0.31,0.82,0.69,0.18,Nilphamari,Gangachara,MEL,0.072,0.12,0.000016,0.38,0.25,0.0221
0.05,0.87,0.32,0.82,0.7,0.18,Nilphamari,Palashbari,HL,0.017,0.13,0.00026,0.99,0.93,0.0172
0.07,0.89,0.34,0.82,0.7,0.18,Nilphamari,Palashbari,HL,0.015,0.16,0.00029,0.76,0.52,0.017
0.1,0.91,0.36,0.82,0.71,0.18,Nilphamari,Palashbari,HL,0.011,0.18,0.000333,0.61,0.41,0.0145
0.12,0.92,0.37,0.82,0.71,0.18,Nilphamari,Palashbari,HL,0.01,0.14,0.00034,0.81,0.58,0.0442
0.14,0.94,0.39,0.82,0.72,0.19,Nilphamari,Palashbari,HL,0.011,0.13,0.00024,1.15,0.93,0.0769
0.17,0.96,0.4,0.82,0.72,0.19,Nilphamari,Palashbari,HL,0.09,0.2,0.00031,1.02,0.61,0.026
0.19,0.98,0.42,0.83,0.73,0.19,Nilphamari,Jamun,HL,0.0168,0.18,0.000333,1.05,0.66,0.0261
0.22,1,0.44,0.83,0.73,0.19,Nilphamari,Jamun,HL,0.065,0.17,0.00025,1.05,0.73,0.0149
0.24,0,0.45,0.83,0.74,0.19,Nilphamari,Jamun,HL,0.0115,0.11,0.00024,1.3,0.65,0.0182
0.26,0.02,0.47,0.83,0.74,0.19,Nilphamari,Jamun,HL,0.0112,0.14,0.00028,0.87,0.42,0.0105
0.29,0.04,0.48,0.83,0.75,0.19,Nilphamari,Jamun,HL,0.0143,0.13,0.0003,0.7,0.41,0.011
0.31,0.05,0.5,0.83,0.75,0.2,Nilphamari,Jamun,HL,0.0142,0.15,0.00017,0.88,0.48,0.0201
0.33,0.07,0.52,0.83,0.76,0.2,Nilphamari,Jamun,HL,0.078,0.12,0.0003,1.48,0.52,0.0366
0.36,0.09,0.53,0.83,0.76,0.2,Nilphamari,Jamun,HL,0.017,0.15,0.00025,2.2,0.66,0.0278
0.38,0.11,0.55,0.83,0.77,0.2,Nilphamari,Jamun,HL,0.0207,0.12,0.00028,1.13,0.79,0.0417
0.41,0.13,0.56,0.83,0.77,0.2,Nilphamari,Jamun,HL,0.071,0.19,0.00023,0.54,0.9,0.019
0.43,0.15,0.58,0.84,0.78,0.2,Nilphamari,Jamun,HL,0.0128,0.17,0.00026,1.09,0.98,0.0211
0.45,0.16,0.6,0.84,0.78,0.21,Nilphamari,Jamun,HL,0.065,0.13,0.00036,0.78,0.39,0.0123
0.48,0.18,0.61,0.84,0.79,0.21,Nilphamari,Gangachara,HL,0.069,0.15,0.00022,1.19,0.78,0.0242
0.5,0.2,0.63,0.84,0.79,0.21,Nilphamari,Gangachara,HL,0.0149,0.12,0.00029,0.91,0.69,0.067
0.53,0.22,0.65,0.84,0.8,0.21,Nilphamari,Gangachara,HL,0.068,0.15,0.00023,1,0.76,0.069
0.55,0.24,0.66,0.84,0.8,0.21,Nilphamari,Gangachara,HL,0.066,0.11,0.00025,0.81,0.4,0.01
0.57,0.25,0.68,0.84,0.81,0.21,Nilphamari,Gangachara,HL,0.06,0.13,0.00017,1.07,0.78,0.0263
0.6,0.27,0.69,0.84,0.81,0.21,Nilphamari,Gangachara,HL,0.015,0.16,0.00013,1.23,0.49,0.0232
0.62,0.29,0.71,0.84,0.81,0.22,Nilphamari,Gangachara,HL,0.046,0.15,0.00015,0.85,0.63,0.076
0.65,0.31,0.73,0.85,0.82,0.22,Nilphamari,Manda,MEL,0.0135,0.17,0.00016,0.54,0.42,0.0119
0.67,0.33,0.74,0.85,0.82,0.22,Nilphamari,Manda,MEL,0.0117,0.18,0.00021,1.11,0.6,0.0102
0.69,0.34,0.76,0.85,0.83,0.22,Nilphamari,Gangachara,MEL,0.059,0.18,0.00027,0.72,0.27,0.039
0.72,0.36,0.77,0.85,0.83,0.22,Nilphamari,Gangachara,MEL,0.0145,0.12,0.00023,0.63,0.3,0.0122
0.74,0.38,0.79,0.85,0.84,0.22,Nilphamari,Gangachara,MEL,0.087,0.16,0.00015,1.25,0.9,0.0214
0.77,0.4,0.81,0.85,0.84,0.23,Nilphamari,Gangachara,MEL,0.0102,0.16,0.00019,0.91,0.42,0.014
0.79,0.42,0.82,0.85,0.85,0.23,Nilphamari,Gangachara,MEL,0.0152,0.14,0.00025,0.94,0.9,0.0231
0.81,0.44,0.84,0.85,0.85,0.23,Nilphamari,Manda,MEL,0.057,0.12,0.00024,0.93,0.53,0.0336
0.84,0.45,0.86,0.85,0.86,0.23,Nilphamari,Manda,MEL,0.069,0.18,0.00027,1.15,0.89,0.0391
0.86,0.47,0.87,0.85,0.86,0.23,Nilphamari,Manda,MEL,0.021,0.21,0.00018,0.87,0.58,0.0162
0.89,0.49,0.89,0.86,0.87,0.23,Nilphamari,Gangachara,MEL,0.083,0.12,0.00032,0.97,0.68,0.087
0.91,0.51,0.9,0.86,0.87,0.23,Nilphamari,Gangachara,MEL,0.0162,0.18,0.00025,1.48,0.48,0.0247
0.93,0.53,0.92,0.86,0.88,0.24,Nilphamari,Gangachara,MEL,0.057,0.21,0.0003,0.85,0.43,0.0237
0.96,0.54,0.94,0.86,0.88,0.24,Nilphamari,Gangachara,MEL,0.082,0.14,0.00019,1.01,0.66,0.018
0.98,0.56,0.95,0.86,0.89,0.24,Nilphamari,Gangachara,MEL,0.0162,0.15,0.0003,0.37,0.24,0.056
1,0.58,0.97,0.86,0.89,0.24,Nilphamari,Gangachara,MEL,0.068,0.2,0.00024,1.11,0.73,0.0146
0,0.6,0.98,0.86,0.9,0.24,Nilphamari,Gangachara,MEL,0.084,0.15,0.000222,1.13,0.7,0.0336
0.02,0.62,1,0.86,0.9,0.24,Nilphamari,Gangachara,MEL,0.085,0.12,0.00028,0.94,0.48,0.0103
0.05,0.63,0,0.86,0.91,0.24,Nilphamari,Gangachara,MEL,0.097,0.12,0.00023,1.23,0.69,0.0396
0.07,0.65,0.02,0.87,0.91,0.25,Nilphamari,Manda,MEL,0.099,0.13,0.00021,1.1,0.68,0.0211
0.1,0.67,0.03,0.87,0.92,0.25,Nilphamari,Manda,MEL,0.052,0.11,0.00022,0.6,0.38,0.0206
0.12,0.69,0.05,0.87,0.92,0.25,Nilphamari,Manda,MEL,0.012,0.14,0.00028,0.8,0.48,0.061
0.14,0.71,0.06,0.87,0.92,0.25,Nilphamari,Manda,MEL,0.07,0.15,0.00024,1.06,0.33,0.059
0.17,0.73,0.08,0.87,0.93,0.25,Nilphamari,Manda,MEL,0.084,0.15,0.0003,1,0.58,0.0139
0.19,0.74,0.1,0.87,0.93,0.25,Nilphamari,Manda,MEL,0.0131,0.13,0.00026,0.8,0.43,0.0112
0.22,0.76,0.11,0.87,0.94,0.26,Nilphamari,Manda,MEL,0.0146,0.17,0.00024,1.22,0.84,0.0164
